76134.32
76035.73
76073.33
75994.3
76039.6
76279.03
76385.9
76267.97
76436.38
76220.05
76210.43
76314.99
76375.39
76461.51
76207.91
76205.36
76305.78
76423.74
76651.2
76566.47
77091.85
77004.99
77144.81
76949.15
77108.02
77358.39
77266.0
77276.8
77452.72
77885.38
78754.46
78355.69
78438.2
78202.93
78550.0
78436.17
78374.85
77872.81
78207.04
78149.36
78234.05
78346.02
78348.01
78358.1
78409.63
78179.38
78179.6
78324.02
78220.21
78313.63
78299.79
78249.98
78147.04
78213.16
78367.8
78415.34
78483.53
78446.03
78393.08
78456.01
78484.47
78458.67
78724.69
78833.98
78682.31
78551.71
78250.0
78162.86
78196.02
78164.86
78239.86
78281.18
78357.63
78379.39
78532.44
78404.77
78657.99
78746.13
78659.99
78715.97
78656.83
78650.53
78721.36
78732.28
78753.17
78921.14
78822.53
79168.26
78558.89
78537.44
79763.38
80166.46
80305.37
80327.86
80013.53
79859.63
79690.03
79692.82
79815.22
78935.22
78782.95
78849.08
78780.0
80233.26
80026.01
80024.01
80393.97
80108.9
80052.2
79919.11
80260.08
80059.69
79852.37
80163.99
80345.99
80549.23
80870.89
80900.32
80965.55
80968.99
80850.04
80817.96
80585.83
80842.0
81026.17
81284.67
81334.29
81338.68
81553.68
81297.92
81280.0
81519.13
81611.95
81650.01
81410.03
81120.56
80907.72
81014.92
81430.59
81358.52
81579.16
81325.53
81322.16
81472.95
81370.0
81956.69
82006.05
82284.2
82520.75
82223.59
81658.93
81514.84
81699.07
81626.3
81449.91
81347.83
81457.38
81425.9
81542.03
81339.66
81438.1
81014.23
81165.68
81118.61
80841.99
80974.01
81092.98
81443.13
81517.8
81220.0
80914.5
80835.32
80857.33
81160.85
80492.66
80153.5
79888.48
79783.75
80091.18
80200.12
80142.85
79876.14
79716.75
79907.4
80005.38
79827.67
79593.1
79673.89
79877.58
79861.86
80206.57
80223.49
80020.27
79617.84
80134.09
80125.63
79777.04
80050.95
80075.56
80149.99
80129.06
80253.67
80270.12
80188.82
80230.24
80318.26
80412.15
80380.3
80383.85
80374.0
80248.13
